date,time_cdt,measurementtype,benzene_ppb,toluene_ppb,ethylbenzene_ppb,xylenes_ppb,winddirn,windspeed,mean_latitude,mean_longitude,latitude_track,longitude_track
9/5/2017,12:24:35 PM,mobile,12.73365766,34.08511504,4.80387115,25.97236718,4,2,29.7093865,-95.2524479,29.7092198|29.7093997|29.7095733|29.7096485|29.7095082|29.7093507|29.7092733|29.7094092|29.7095685|29.7096982|29.7096732|29.7095790|29.7094340|29.7092842|29.7091688|29.7092447|29.7093455|29.7094378|29.7095133|29.7095800|29.7094695|29.7093168|29.7091477|29.7089873|29.7088553|29.7089263|29.7090267|29.7091973|29.7094295|29.7096148|29.7096542|29.7094525|29.7092983|29.7093352|29.7095533|29.7097020|29.7096013|29.7095117|29.7093362|29.7092132|29.7093133|29.7094387|29.7095468|29.7096190|29.7094558|29.7092368|29.7090147|,-95.2507150|-95.2512093|-95.2517460|-95.2522303|-95.2526095|-95.2528822|-95.2533088|-95.2536895|-95.2540225|-95.2542777|-95.2544275|-95.2542488|-95.2539115|-95.2536392|-95.2533135|-95.2529685|-95.2527673|-95.2526277|-95.2524490|-95.2521232|-95.2516392|-95.2512180|-95.2507778|-95.2503327|-95.2499718|-95.2499275|-95.2501698|-95.2506222|-95.2512567|-95.2517930|-95.2523393|-95.2527430|-95.2530678|-95.2535088|-95.2539628|-95.2542955|-95.2543203|-95.2540405|-95.2537012|-95.2532643|-95.2528565|-95.2526760|-95.2524592|-95.2520720|-95.2515348|-95.2509747|-95.2503587|
9/5/2017,12:49:48 PM,mobile,0.666732813,1.403738876,0.292469624,1.273629427,356,2,29.7098278,-95.2337062,29.7086295|29.7085472|29.7084668|29.7084015|29.7083460|29.7083210|29.7083105|29.7083208|29.7083437|29.7083882|29.7084598|29.7085255|29.7085918|29.7086583|29.7087297|29.7087937|29.7088552|29.7089113|29.7089782|29.7090557|29.7091335|29.7092352|29.7093200|29.7094033|29.7094868|29.7095732|29.7096680|29.7097498|29.7098002|29.7098613|29.7099585|29.7100118|29.7100292|29.7100882|29.7103103|29.7106600|29.7110593|29.7114527|29.7118617|29.7122632|29.7124207|29.7124978|29.7124785|29.7124793|29.7124905|29.7124912|29.7124883|,-95.2488888|-95.2483545|-95.2477717|-95.2471380|-95.2465090|-95.2458660|-95.2452255|-95.2445985|-95.2439768|-95.2433145|-95.2424950|-95.2418145|-95.2411203|-95.2404122|-95.2397000|-95.2389752|-95.2382602|-95.2375458|-95.2368087|-95.2359647|-95.2350693|-95.2339162|-95.2329672|-95.2320397|-95.2311197|-95.2302148|-95.2293415|-95.2285923|-95.2279742|-95.2272175|-95.2262625|-95.2256383|-95.2253580|-95.2251963|-95.2252022|-95.2252272|-95.2252167|-95.2252282|-95.2252228|-95.2252170|-95.2251863|-95.2249413|-95.2244430|-95.2238930|-95.2233517|-95.2228257|-95.2225890|
9/5/2017,1:06:12 PM,mobile,0.435097939,1.01366399,0.283257982,1.273629427,356,2,29.71706,-95.2114586,29.7129027|29.7133622|29.7138582|29.7143450|29.7147460|29.7150155|29.7151955|29.7153613|29.7155290|29.7156920|29.7159000|29.7162185|29.7166447|29.7172173|29.7175950|29.7176090|29.7176523|29.7179872|29.7184333|29.7187150|29.7186557|29.7182435|29.7177895|29.7176117|29.7178837|29.7183618|29.7187005|29.7187212|29.7183693|29.7178715|29.7176033|29.7179095|29.7183623|29.7184920|29.7184995|29.7185032|29.7184568|29.7182225|29.7179268|29.7176127|29.7172948|29.7170023|29.7168032|29.7167337|29.7167360|29.7167337|29.7167405|,-95.2199085|-95.2197335|-95.2194418|-95.2190042|-95.2184537|-95.2178107|-95.2171225|-95.2164388|-95.2157543|-95.2150790|-95.2143752|-95.2137043|-95.2131873|-95.2127560|-95.2124233|-95.2119730|-95.2114678|-95.2111297|-95.2111578|-95.2115657|-95.2121083|-95.2124058|-95.2122382|-95.2116142|-95.2111885|-95.2111313|-95.2114750|-95.2119927|-95.2123595|-95.2123013|-95.2117762|-95.2111712|-95.2109288|-95.2104350|-95.2098017|-95.2091080|-95.2083873|-95.2074870|-95.2066758|-95.2057532|-95.2048155|-95.2039477|-95.2034773|-95.2033848|-95.2033673|-95.2033672|-95.2033667|
9/5/2017,1:22:44 PM,mobile,0.554045577,1.040199696,0.396100593,1.969173888,356,2,29.70334,-95.1876666,29.7056357|29.7051775|29.7047107|29.7042903|29.7038852|29.7034995|29.7031137|29.7027243|29.7023488|29.7019198|29.7015660|29.7012090|,-95.1910928|-95.1905458|-95.1899653|-95.1893215|-95.1886573|-95.1879975|-95.1873545|-95.1867107|-95.1860872|-95.1853632|-95.1847677|-95.1841357|
9/5/2017,1:55:25 PM,mobile,1.605793112,2.165313653,0.423735519,2.740721552,2,2,29.7183751,-95.2096536,29.7177687|29.7180385|29.7182722|29.7184842|29.7185772|29.7185752|29.7185737|29.7185768|29.7187362|29.7187398|29.7183478|29.7178113|,-95.2059345|-95.2066937|-95.2073770|-95.2080878|-95.2088127|-95.2095288|-95.2102245|-95.2108988|-95.2114810|-95.2120503|-95.2124370|-95.2123175|
9/5/2017,2:16:11 PM,mobile,0.366233517,0.713810506,0.276349251,1.243688772,2,2,29.7325589,-95.2331988,29.7334170|29.7331808|29.7328375|29.7327968|29.7327742|29.7327495|29.7327298|29.7327112|29.7326902|29.7326738|29.7326488|29.7326270|29.7326047|29.7325820|29.7325592|29.7325280|29.7325077|29.7325077|29.7325025|29.7325013|29.7325000|29.7324980|29.7325018|29.7325068|29.7325025|29.7325072|29.7325103|29.7325105|29.7325128|29.7325108|29.7325102|29.7325083|29.7325232|29.7325323|29.7325528|29.7325520|29.7325245|29.7325237|29.7325260|29.7325275|29.7325187|29.7324600|29.7323767|29.7323070|29.7322630|29.7322022|29.7321432|29.7320840|,-95.2120093|-95.2125497|-95.2131253|-95.2139090|-95.2148050|-95.2157345|-95.2163940|-95.2170162|-95.2178050|-95.2187307|-95.2197225|-95.2207490|-95.2218147|-95.2228985|-95.2240107|-95.2251153|-95.2264135|-95.2274715|-95.2285488|-95.2296347|-95.2305463|-95.2314247|-95.2323468|-95.2333012|-95.2342663|-95.2352222|-95.2363522|-95.2372697|-95.2381605|-95.2390280|-95.2398297|-95.2406052|-95.2413882|-95.2423548|-95.2432068|-95.2440702|-95.2449422|-95.2458487|-95.2467573|-95.2476637|-95.2485690|-95.2494088|-95.2503607|-95.2511100|-95.2517158|-95.2523727|-95.2530893|-95.2538728|
9/5/2017,2:32:10 PM,mobile,0.413186532,0.684621229,0.21417067,0.87979465,45,2,29.7360247,-95.2635257,29.7320773|29.7321203|29.7322568|29.7325030|29.7328380|29.7332348|29.7337133|29.7341320|29.7345800|29.7350465|29.7355438|29.7360397|29.7365320|29.7369648|29.7372518|29.7373880|29.7374423|29.7374418|29.7374395|29.7374358|29.7374517|29.7374728|29.7375898|29.7377602|29.7379808|29.7382452|29.7385365|29.7388122|29.7389635|29.7390933|29.7393795|29.7397125|29.7400353|29.7402027|29.7399643|29.7394265|29.7386825|29.7379050|29.7371270|29.7361687|29.7352990|29.7343493|29.7333602|29.7324362|29.7315577|29.7307020|29.7298860|29.7291028|,-95.2552387|-95.2555967|-95.2560812|-95.2565780|-95.2570872|-95.2576223|-95.2583325|-95.2589590|-95.2596345|-95.2603552|-95.2611127|-95.2618693|-95.2626212|-95.2632970|-95.2637312|-95.2639427|-95.2640242|-95.2640332|-95.2640375|-95.2640373|-95.2640668|-95.2640772|-95.2642392|-95.2645128|-95.2648787|-95.2652827|-95.2657258|-95.2661150|-95.2663377|-95.2665227|-95.2665825|-95.2663588|-95.2660785|-95.2657170|-95.2654047|-95.2653817|-95.2654582|-95.2655715|-95.2656850|-95.2658347|-95.2659502|-95.2660817|-95.2662288|-95.2663572|-95.2664793|-95.2665993|-95.2667047|-95.2668097|
9/5/2017,2:48:02 PM,mobile,1.433632057,3.245316909,0.550395592,2.752237189,45,2,29.711159,-95.2571371,29.7128217|29.7128757|29.7127570|29.7126323|29.7124735|29.7122935|29.7121505|29.7121305|29.7121133|29.7122368|29.7124205|29.7126718|29.7130532|29.7134452|29.7136543|29.7137700|29.7135490|29.7130987|29.7126202|29.7123672|29.7122513|29.7120755|29.7118577|29.7117235|29.7115487|29.7113537|29.7111437|29.7109252|29.7106848|29.7104383|29.7101950|29.7099460|29.7096982|29.7093840|29.7091922|29.7092910|29.7094222|29.7095573|29.7094932|29.7092697|29.7090157|29.7087713|29.7086023|29.7084873|29.7083947|29.7083302|29.7082875|,-95.2636880|-95.2635620|-95.2631905|-95.2626670|-95.2620252|-95.2614140|-95.2610048|-95.2609547|-95.2609028|-95.2607512|-95.2606980|-95.2606433|-95.2605858|-95.2605115|-95.2603517|-95.2603170|-95.2604758|-95.2605442|-95.2606293|-95.2606935|-95.2607337|-95.2607533|-95.2604385|-95.2599805|-95.2594580|-95.2588873|-95.2582567|-95.2576355|-95.2570198|-95.2563865|-95.2557258|-95.2550483|-95.2544260|-95.2537307|-95.2532117|-95.2527858|-95.2525082|-95.2522028|-95.2517123|-95.2511113|-95.2504230|-95.2497177|-95.2489680|-95.2482328|-95.2475038|-95.2468145|-95.2461600|
9/5/2017,3:04:05 PM,mobile,1.252080399,2.024674409,0.460582085,2.047480219,45,2,29.7015784,-95.2448282,29.7080272|29.7077582|29.7073922|29.7069628|29.7065947|29.7064567|29.7064105|29.7061540|29.7058592|29.7057562|29.7056200|29.7051958|29.7046957|29.7040732|29.7035352|29.7030040|29.7024745|29.7019958|29.7015822|29.7014297|29.7013053|29.7012950|29.7012843|29.7012795|29.7012757|29.7012768|29.7012812|29.7012705|29.7010913|29.7008838|29.7005627|29.7002253|29.6998917|29.6995400|29.6991752|29.6988278|29.6984818|29.6982125|29.6980672|29.6977523|29.6974477|29.6971137|29.6967978|29.6966338|29.6964155|29.6961175|29.6958023|29.6954752|,-95.2464818|-95.2463318|-95.2460957|-95.2458127|-95.2455918|-95.2455093|-95.2454855|-95.2453297|-95.2450678|-95.2450020|-95.2449220|-95.2446485|-95.2443210|-95.2439158|-95.2435550|-95.2431850|-95.2427983|-95.2424743|-95.2421925|-95.2420922|-95.2420062|-95.2419925|-95.2419815|-95.2419758|-95.2419732|-95.2419765|-95.2419807|-95.2419763|-95.2419357|-95.2423283|-95.2428145|-95.2433368|-95.2438468|-95.2443632|-95.2448938|-95.2454110|-95.2458852|-95.2462973|-95.2465030|-95.2469520|-95.2473797|-95.2478515|-95.2483498|-95.2485990|-95.2489003|-95.2493362|-95.2498092|-95.2502863|
9/5/2017,3:20:14 PM,mobile,1.00166432,1.50192099,0.327013281,1.510851545,45,2,29.6907831,-95.2569923,29.6915622|29.6911078|29.6906265|29.6902200|29.6898717|29.6897190|29.6896288|29.6895560|29.6894458|29.6892212|29.6889108|29.6888325|29.6887827|29.6886183|29.6883198|29.6879277|29.6874747|29.6870122|29.6865533|29.6861295|29.6856940|29.6852968|29.6853060|29.6856767|29.6862003|29.6867743|29.6873862|29.6880310|29.6886812|29.6893188|29.6899507|29.6905627|29.6911582|29.6917857|29.6925820|29.6932612|29.6939602|29.6946442|29.6953152|29.6959870|29.6966282|29.6972630|29.6979107|29.6985398|29.6991760|29.6997938|29.7004023|,-95.2513623|-95.2513313|-95.2511688|-95.2508420|-95.2504220|-95.2501738|-95.2498978|-95.2493595|-95.2488463|-95.2486718|-95.2487522|-95.2488125|-95.2492325|-95.2498772|-95.2504852|-95.2510713|-95.2517137|-95.2523823|-95.2530487|-95.2537775|-95.2544557|-95.2550108|-95.2553393|-95.2557013|-95.2562312|-95.2568067|-95.2573867|-95.2579950|-95.2586007|-95.2591985|-95.2597903|-95.2603717|-95.2609318|-95.2615178|-95.2622615|-95.2628987|-95.2635507|-95.2642040|-95.2648300|-95.2654638|-95.2660803|-95.2666635|-95.2672607|-95.2678462|-95.2684340|-95.2690163|-95.2695632|
9/5/2017,3:39:15 PM,static,0.917148893,2.037942262,0.308589997,1.678979842,30,2,29.7064215,-95.261183, , 
9/5/2017,3:57:10 PM,mobile,1.352246831,1.289635338,0.232593953,0.863672758,30,2,29.7271352,-95.2034999,29.7298860|29.7295405|29.7291613|29.7287373|29.7282365|29.7276618|29.7270327|29.7264192|29.7257662|29.7251030|29.7244278|29.7236497|,-95.2035340|-95.2035303|-95.2035252|-95.2035127|-95.2035095|-95.2035033|-95.2035012|-95.2034910|-95.2034933|-95.2034793|-95.2034658|-95.2034532|
9/5/2017,4:12:00 PM,mobile,6.45760466,9.865975689,1.982805877,22.09159759,30,2,29.7209944,-95.2034387,29.7196672|29.7198215|29.7200863|29.7204253|29.7207015|29.7209333|29.7211292|29.7213327|29.7215562|29.7218362|29.7220865|29.7223572|,-95.2034415|-95.2034508|-95.2034465|-95.2034310|-95.2034297|-95.2034357|-95.2034390|-95.2034382|-95.2034375|-95.2034423|-95.2034393|-95.2034333|
9/5/2017,4:31:06 PM,mobile,0.732467034,1.26044606,0.403009325,1.874745667,63,2,29.7160415,-95.2581991,29.7185842|29.7185837|29.7185808|29.7184815|29.7181565|29.7177880|29.7174250|29.7170077|29.7166368|29.7162992|29.7160968|29.7160347|29.7159447|29.7158125|29.7157452|29.7157225|29.7156403|29.7155025|29.7153763|29.7152792|29.7152187|29.7151688|29.7151180|29.7150838|29.7150762|29.7150937|29.7151077|29.7151138|29.7151010|29.7150983|29.7150843|29.7150807|29.7150855|29.7150930|29.7150778|29.7150785|29.7151960|29.7154122|29.7155905|29.7157690|29.7159923|29.7162367|29.7162970|29.7164105|29.7165675|29.7169010|29.7172003|,-95.2597718|-95.2598448|-95.2599820|-95.2601318|-95.2601385|-95.2601240|-95.2601195|-95.2600948|-95.2600843|-95.2600890|-95.2600755|-95.2600807|-95.2600887|-95.2600583|-95.2600137|-95.2599182|-95.2598612|-95.2598473|-95.2597903|-95.2595890|-95.2594135|-95.2592067|-95.2589690|-95.2587133|-95.2584695|-95.2581405|-95.2578373|-95.2575592|-95.2572943|-95.2569937|-95.2568073|-95.2566670|-95.2564373|-95.2562223|-95.2560955|-95.2559747|-95.2558718|-95.2558803|-95.2558657|-95.2558782|-95.2558742|-95.2558842|-95.2558965|-95.2559110|-95.2559200|-95.2559325|-95.2559390|
9/6/2017,10:13:20 AM,mobile,,,,,14,8,29.7338271,-95.0185428,29.7296002|29.7299385|29.7303317|29.7307437|29.7311225|29.7314128|29.7317252|29.7320498|29.7324032|29.7328310|29.7332252|29.7336443|29.7339247|29.7340597|29.7341447|29.7341853|29.7342210|29.7342525|29.7342942|29.7343397|29.7343993|29.7344850|29.7346337|29.7348813|29.7351853|29.7355260|29.7358987|29.7362722|29.7367235|29.7369157|29.7367523|29.7364237|29.7359072|29.7354200|29.7349580|29.7346252|29.7344342|29.7343557|29.7342777|29.7342087|29.7341167|29.7339385|29.7334932|29.7330412|29.7325957|29.7321710|29.7317857|,-95.0101122|-95.0105993|-95.0111423|-95.0117048|-95.0122337|-95.0127288|-95.0132777|-95.0138765|-95.0145017|-95.0152780|-95.0159677|-95.0166895|-95.0172942|-95.0177267|-95.0181033|-95.0184593|-95.0188007|-95.0191490|-95.0195790|-95.0200893|-95.0207227|-95.0213882|-95.0220333|-95.0226307|-95.0231260|-95.0235415|-95.0239682|-95.0244042|-95.0248683|-95.0251190|-95.0250147|-95.0246348|-95.0240445|-95.0234752|-95.0228343|-95.0221042|-95.0213310|-95.0205178|-95.0196898|-95.0188745|-95.0180702|-95.0173135|-95.0164255|-95.0156340|-95.0148592|-95.0141270|-95.0134438|
9/6/2017,10:34:44 AM,mobile,2.607457432,,2.3190308,6.872532027,19,7,29.7346707,-95.0196687,29.7320643|29.7324073|29.7327635|29.7331688|29.7335762|29.7339445|29.7341578|29.7342495|29.7343320|29.7344220|29.7346798|29.7350835|29.7356145|29.7361437|29.7366692|29.7372437|29.7378897|29.7385812|29.7392998|29.7397100|29.7395595|29.7391685|29.7385850|29.7379063|29.7372122|29.7366080|29.7360473|29.7354823|29.7349457|29.7345722|29.7343513|29.7342662|29.7341793|29.7340577|29.7337640|29.7333365|29.7328227|29.7324053|29.7319990|29.7317030|29.7316523|29.7316493|29.7316512|29.7316513|29.7315773|29.7313465|29.7310197|,-95.0138643|-95.0144887|-95.0151378|-95.0158573|-95.0165735|-95.0173452|-95.0182232|-95.0191160|-95.0200692|-95.0210553|-95.0221630|-95.0229905|-95.0236677|-95.0242715|-95.0248655|-95.0253833|-95.0257457|-95.0259628|-95.0261488|-95.0262862|-95.0262810|-95.0261358|-95.0259847|-95.0257755|-95.0254128|-95.0248418|-95.0242070|-95.0235673|-95.0228425|-95.0219808|-95.0208147|-95.0198158|-95.0188337|-95.0178598|-95.0169680|-95.0161815|-95.0152610|-95.0145228|-95.0137962|-95.0132882|-95.0132177|-95.0132197|-95.0132205|-95.0132207|-95.0130958|-95.0126905|-95.0121753|
9/6/2017,10:58:25 AM,mobile,7.071124056,,5.190760102,6.052618689,19,7,29.7337621,-95.0182985,29.7318252|29.7322082|29.7326430|29.7330883|29.7336552|29.7340255|29.7341948|29.7342902|29.7343957|29.7345505|29.7348908|29.7353780|,-95.0134713|-95.0141303|-95.0148940|-95.0157078|-95.0167163|-95.0176332|-95.0186427|-95.0196963|-95.0207768|-95.0218005|-95.0226975|-95.0234152|
9/6/2017,11:16:56 AM,mobile,0.319280502,0.512139136,0.151992088,0.603419367,19,7,29.735493,-94.9982119,29.7482052|29.7477220|29.7469988|29.7463348|29.7456313|29.7449060|29.7441812|29.7434495|29.7427175|29.7419673|29.7412205|29.7404813|29.7395900|29.7388203|29.7380743|29.7374005|29.7367453|29.7361565|29.7356710|29.7352753|29.7349867|29.7345173|29.7333798|29.7329522|29.7327360|29.7324995|29.7321670|29.7317985|29.7313993|29.7310770|29.7308968|29.7306667|29.7302708|29.7297185|29.7291598|29.7285920|29.7281002|29.7279642|29.7282398|29.7287305|29.7291587|29.7296070|29.7300545|29.7304908|29.7308708|29.7310940|,-94.9886263|-94.9889700|-94.9894887|-94.9899780|-94.9904993|-94.9910188|-94.9915408|-94.9920582|-94.9925843|-94.9931158|-94.9936492|-94.9941627|-94.9947972|-94.9953403|-94.9958585|-94.9963505|-94.9968232|-94.9972575|-94.9976013|-94.9978623|-94.9980400|-94.9983008|-94.9989658|-94.9992500|-94.9994068|-94.9995790|-94.9998267|-95.0000918|-95.0003840|-95.0005922|-95.0007232|-95.0008763|-95.0011578|-95.0015500|-95.0019560|-95.0023395|-95.0026965|-95.0029592|-95.0033145|-95.0039213|-95.0044340|-95.0049517|-95.0054652|-95.0059540|-95.0064973|-95.0069305|
9/6/2017,11:36:54 AM,mobile,0.297369095,0.612974821,0.234896864,1.061741711,11,6,29.7497609,-95.0294609,29.7377700|29.7385895|29.7393932|29.7401823|29.7409740|29.7418205|29.7428717|29.7436045|29.7438750|29.7438838|29.7438928|29.7439018|29.7439035|29.7439182|29.7441695|29.7446192|29.7451948|29.7458305|29.7466257|29.7472783|29.7479470|29.7486068|29.7490567|29.7494040|29.7498645|29.7504080|29.7509800|29.7515768|29.7523172|29.7529783|29.7536328|29.7542820|29.7549032|29.7553185|29.7554905|29.7556170|29.7558278|29.7560498|29.7562780|29.7564278|29.7568193|29.7573115|29.7578578|29.7584517|29.7590057|29.7595430|29.7600200|29.7602465|,-95.0257012|-95.0259590|-95.0261855|-95.0264153|-95.0266235|-95.0268353|-95.0270853|-95.0273743|-95.0275467|-95.0275663|-95.0275727|-95.0275770|-95.0275775|-95.0275805|-95.0277312|-95.0280372|-95.0284517|-95.0289080|-95.0295112|-95.0301168|-95.0307473|-95.0313865|-95.0318998|-95.0319357|-95.0317393|-95.0314830|-95.0312312|-95.0309673|-95.0306295|-95.0303517|-95.0300630|-95.0297688|-95.0294847|-95.0292775|-95.0293740|-95.0297717|-95.0303750|-95.0310578|-95.0317252|-95.0320615|-95.0318983|-95.0316847|-95.0314355|-95.0311683|-95.0309062|-95.0306490|-95.0303973|-95.0302995|
9/6/2017,12:00:50 PM,mobile,0.309889899,0.44579987,0.151992088,0.928160324,11,6,29.7684976,-95.0218165,29.7622285|29.7628608|29.7635515|29.7643210|29.7651612|29.7660182|29.7668648|29.7676878|29.7684615|29.7690200|29.7692098|29.7693003|29.7693102|29.7693233|29.7693368|29.7693593|29.7693760|29.7693905|29.7694110|29.7694290|29.7694398|29.7694582|29.7694737|29.7694777|29.7694967|29.7695113|29.7695225|29.7695350|29.7695460|29.7695542|29.7695690|29.7695862|29.7696020|29.7696293|29.7697123|29.7697188|29.7697253|29.7697285|29.7697375|29.7697498|29.7697255|29.7693457|29.7688997|29.7683882|29.7678470|29.7672292|29.7665548|,-95.0320535|-95.0319715|-95.0319502|-95.0319418|-95.0319220|-95.0319070|-95.0318933|-95.0318812|-95.0318637|-95.0318422|-95.0318333|-95.0316022|-95.0310263|-95.0301283|-95.0292912|-95.0284450|-95.0275632|-95.0267155|-95.0258287|-95.0249022|-95.0239522|-95.0230493|-95.0219295|-95.0209678|-95.0200483|-95.0191277|-95.0181920|-95.0173700|-95.0167968|-95.0163385|-95.0155910|-95.0149132|-95.0142685|-95.0137340|-95.0134580|-95.0134555|-95.0134553|-95.0134550|-95.0134402|-95.0134078|-95.0132838|-95.0128703|-95.0123813|-95.0118225|-95.0111733|-95.0105182|-95.0098135|
9/6/2017,12:19:32 PM,mobile,0.234765075,0.2441285,0.099025148,0.39153165,11,6,29.7535776,-94.9959582,29.7660568|29.7653910|29.7647025|29.7639895|29.7633283|29.7626558|29.7619565|29.7611475|29.7604703|29.7598348|29.7592722|29.7587827|29.7583145|29.7578618|29.7574135|29.7569705|29.7565352|29.7561068|29.7559133|29.7558485|29.7556782|29.7553700|29.7549853|29.7545647|29.7541020|29.7535475|29.7529142|29.7520920|29.7513207|29.7505325|29.7498268|29.7491842|29.7487497|29.7484065|29.7480157|29.7475790|29.7471283|29.7466483|29.7460478|29.7455435|29.7450283|29.7444952|29.7439442|29.7433660|29.7427812|29.7421763|29.7415690|,-95.0093085|-95.0086495|-95.0079750|-95.0073478|-95.0066705|-95.0060100|-95.0053560|-95.0045593|-95.0038880|-95.0031620|-95.0023598|-95.0015063|-95.0006228|-94.9997465|-94.9988830|-94.9980343|-94.9972050|-94.9964028|-94.9960327|-94.9958957|-94.9955685|-94.9949913|-94.9942607|-94.9934747|-94.9927028|-94.9919510|-94.9912547|-94.9904842|-94.9899293|-94.9894035|-94.9889103|-94.9884947|-94.9882907|-94.9884840|-94.9887613|-94.9890695|-94.9894023|-94.9897238|-94.9901383|-94.9904925|-94.9908745|-94.9912542|-94.9916542|-94.9920663|-94.9924923|-94.9929270|-94.9933612|
9/6/2017,12:37:28 PM,mobile,6.585942901,16.31149881,2.722040124,6.78271006,7,8,29.7352649,-95.0221365,29.7340495|29.7341788|29.7342625|29.7343742|29.7344650|29.7346900|29.7350545|29.7355225|29.7360183|29.7365440|29.7368570|29.7371620|,-95.0177703|-95.0186525|-95.0195148|-95.0205465|-95.0213812|-95.0221920|-95.0229230|-95.0235342|-95.0240958|-95.0247000|-95.0250240|-95.0253038|
9/6/2017,12:59:17 PM,mobile,0.701165024,0.392728457,0.218776491,1.345026375,7,8,29.7128614,-95.1712242,29.7128093|29.7128427|29.7128575|29.7128603|29.7128567|29.7128507|29.7128533|29.7128577|29.7128600|29.7128735|29.7128955|29.7129200|,-95.1693215|-95.1702978|-95.1709960|-95.1712632|-95.1712663|-95.1712637|-95.1712652|-95.1712643|-95.1712615|-95.1714570|-95.1720215|-95.1730123|
9/6/2017,1:23:25 PM,mobile,91.11389067,193.2011721,20.83673354,112.9799124,7,8,29.7100478,-95.2554567,29.7102377|29.7101545|29.7101100|29.7100863|29.7100880|29.7100708|29.7100558|29.7100158|29.7099352|29.7099273|29.7099385|29.7099532|,-95.2558793|-95.2556862|-95.2555903|-95.2555562|-95.2555600|-95.2555572|-95.2555115|-95.2553895|-95.2551843|-95.2551530|-95.2551832|-95.2552293|
9/6/2017,1:38:43 PM,static,0.253546281,0.642164098,0.26944052,1.58455162,6,8,29.7088887,-95.2788415, , 
9/6/2017,1:59:05 PM,static,0.190942261,0.315774908,0.119751342,0.462928598,6,8,29.708928,-95.2788643, , 
9/6/2017,2:13:37 PM,mobile,0.391275125,0.437839158,0.119751342,0.660997551,6,8,29.7709548,-95.3632022,29.7693828|29.7691522|29.7688895|29.7686438|29.7684668|29.7683165|29.7681638|29.7678525|29.7676982|29.7675232|29.7673672|29.7672447|29.7671727|29.7672088|29.7673375|29.7675958|29.7678348|29.7680788|29.7683100|29.7685380|29.7686908|29.7688422|29.7690058|29.7692315|29.7694492|29.7696873|29.7699143|29.7702135|29.7705750|29.7710693|29.7716343|29.7722135|29.7727173|29.7731827|29.7736172|29.7741178|29.7745598|29.7750503|29.7755297|29.7761255|29.7767667|29.7773792|29.7778560|29.7782525|29.7785875|29.7788757|,-95.3535787|-95.3540928|-95.3546653|-95.3551910|-95.3555797|-95.3559020|-95.3562495|-95.3570730|-95.3575005|-95.3580082|-95.3584803|-95.3589630|-95.3595232|-95.3600302|-95.3606193|-95.3612285|-95.3616385|-95.3620155|-95.3623570|-95.3627128|-95.3629408|-95.3631497|-95.3633743|-95.3636610|-95.3639425|-95.3642152|-95.3644545|-95.3647327|-95.3650237|-95.3654222|-95.3657998|-95.3661693|-95.3664457|-95.3667235|-95.3669813|-95.3672775|-95.3675515|-95.3678377|-95.3681227|-95.3685243|-95.3690738|-95.3698442|-95.3708113|-95.3721495|-95.3732563|-95.3744070|
9/6/2017,2:29:11 PM,mobile,0.300499296,0.581131973,0.115145521,0.532022419,6,8,29.7849794,-95.5954443,29.7848712|29.7848807|29.7848978|29.7849065|29.7849142|29.7849230|29.7849147|29.7849193|29.7849272|29.7849378|29.7849433|29.7849503|29.7849563|29.7849667|29.7849802|29.7849898|29.7849938|29.7850025|29.7850095|29.7850148|29.7850218|29.7850273|29.7850302|29.7850243|29.7850207|29.7850202|29.7850197|29.7850163|29.7850172|29.7850135|29.7850058|29.7850068|29.7850035|29.7850002|29.7849982|29.7850002|29.7849973|29.7849962|29.7849930|29.7849930|29.7849910|29.7849868|29.7849838|29.7849902|29.7849893|29.7849912|29.7849927|,-95.5762583|-95.5775690|-95.5791607|-95.5805062|-95.5818367|-95.5831988|-95.5846220|-95.5860958|-95.5875655|-95.5889642|-95.5902663|-95.5916050|-95.5926377|-95.5934833|-95.5943257|-95.5951362|-95.5955673|-95.5961410|-95.5968808|-95.5973578|-95.5978168|-95.5980795|-95.5983348|-95.5988375|-95.5991742|-95.5994118|-95.5996507|-95.5997938|-95.5999288|-95.6000193|-95.6000263|-95.6000563|-95.6002215|-95.6004273|-95.6005453|-95.6007538|-95.6010723|-95.6013013|-95.6014738|-95.6016927|-95.6019178|-95.6022337|-95.6025985|-95.6027845|-95.6028133|-95.6028172|-95.6029183|
